IDREFPELANGGAN,ID_UNIT_USAHA,FSTREAMID,FDAYOFWEEK,FHOUR,AVG_FDVC
013537120,013,1,2,14,30.0
0130252588,013,1,2,15,424.0
023516504,023,1,3,8,32.25
02100282,021,1,2,14,36.59
0140019675,014,1,2,19,240.44
015557559,015,1,3,22,26.78
01612559,016,1,3,1,110.6
0120303074,012,1,3,5,5.3
015526831,015,1,3,7,23.29
034740458,034,1,3,13,358.09
0130014663,013,1,2,15,315.0
013517237,013,1,3,12,40.0
014564187,014,1,3,15,102.6
03112827,031,1,3,7,226.01
02100294,021,1,3,18,2398.7
0110025761,011,1,2,8,7.0
0150019637,015,1,2,7,149.0
012514856,012,1,3,3,180.51
01604305,016,1,3,10,70.2
0150003302,015,1,3,15,760.0
02100232,021,1,3,5,3643.2
0110015396,011,1,2,20,688.0
021516151,021,1,2,10,54.0
031757734,031,1,3,20,346.003
0110009920,011,1,2,15,108.0
0110007832,011,1,2,5,170.94
013522085,013,1,2,14,48.09
018570729,018,1,3,10,10394.63465
0190303068,019,1,2,13,6415.29
02100311,021,1,3,4,263.97
012515154,012,1,3,10,299.37
02200388,022,1,2,16,159.51
012559323,012,1,3,20,114.01
0130252682,013,1,2,5,71.26
0140019628,014,1,2,4,197.51
03110075,031,1,2,2,84.4
014612998,014,1,3,7,248.35
014690274,014,1,3,21,395.68
0110025117,011,1,3,13,105.6
012672977,012,1,3,10,42.68
022517240,022,1,3,12,4.05
0150019495,015,1,3,15,200.0
0110025293,011,1,3,13,2448.82
02200333,022,1,3,18,213.58
0120003617,012,1,3,7,301.75
0150017602,015,1,3,5,101.54
0150016951,015,1,3,6,134.62
0130017965,013,1,2,7,346.45
0110026810,011,1,2,1,108.0
0110019589,011,1,2,1,102.31
0123031050,012,1,3,17,191.74
013535305,013,1,3,12,44.47
0110012209,011,1,2,21,238.42
011560444,011,1,3,16,30.19
0140019642,014,1,2,13,814.0
012517008,012,1,2,19,8.69
012560107,012,1,3,9,4.13
0150019821,015,1,2,20,1.0
0120003612,012,1,2,12,2067.5
0130252350,013,1,3,9,508.0
0130252348,013,1,2,10,304.0
0140019675,014,1,2,13,198.97
022516674,022,1,3,10,367.0
0130011475,013,1,2,6,513.66
02200319,022,1,3,23,1192.47
0110025451,011,1,3,12,99.61
0120303044,012,1,2,16,5034.98
0120303097,012,1,3,16,401.5
014561044,014,1,3,19,100.31
0120011330,012,1,2,6,973.9
012517191,012,1,3,6,45.6
02100344,021,1,2,4,166.36
0110010458,011,1,2,4,1.0
0110025437,011,1,3,8,123.81
0120011395,012,1,3,2,980.69
02300114,023,1,2,15,535.37
013517248,013,1,3,21,15.0
0150019337,015,1,3,8,35.0
03300030,033,1,3,22,69.03
02200241,022,1,3,4,122.36
0140019661,014,1,2,15,19.12
0140019639,014,1,3,5,224.0
0110025411,011,1,3,8,1488.83
0120303042,012,1,2,19,49.02
016705622,016,1,3,2,127.522
0123031036,012,1,2,12,3221.37
015516807,015,1,3,4,29.55
0150020203,015,1,3,23,39.0
02200289,022,1,3,20,7.72
016570735,016,1,3,11,37.52
0130010044,013,1,2,2,374.0
03114220,031,1,3,0,597.51
03112048,031,1,2,4,101.95
03300026,033,1,2,11,530.92
011560443,011,1,3,10,9.95
0130252691,013,1,2,8,69.0
014674179,014,1,2,17,117.19
02100373,021,1,2,19,300.0
015516712,015,1,2,4,114.83
014559512,014,1,3,17,39.74
014517246,014,1,2,13,133.97
021717574,021,1,3,6,33.14
015579291,015,1,3,2,20.21
011700651,011,1,3,20,367.42
012513666,012,1,3,14,148.82
013547504,013,1,2,6,19.92
022517572,022,1,3,17,48.01
0140019671,014,1,2,14,469.0
0120025934,012,1,3,14,142.12
013517247,013,1,2,4,6.25
02300106,023,1,2,9,91.82
012560108,012,1,2,10,56.79
0123030981,012,1,3,13,174.29
0130252698,013,1,3,18,143.0
0123031384,012,1,3,0,6.59
0130011318,013,1,3,8,620.0
02300322,023,1,2,0,2729.81
013669236,013,1,3,16,11.23
014570938,014,1,3,1,123.06
0110011195,011,1,3,6,40.0
0110007838,011,1,2,13,236.0
02200350,022,1,3,2,409.72
02300309,023,1,2,12,507.76
02200348,022,1,3,15,238.57
0140019647,014,1,2,15,219.65
0150019822,015,1,2,3,42.39
016618688,016,1,3,19,77.41
014522252,014,1,2,15,94.15
02100256,021,1,2,10,547.0
0110003620,011,1,3,13,68.0
0130011476,013,1,2,0,510.0
0130011975,013,1,3,11,62.0
02300168,023,1,2,16,1.3
0120303065,012,1,3,11,876.02
02200335,022,1,3,11,118.47
013518518,013,1,3,2,102.0
021586155,021,1,2,18,21.08
02200234,022,1,3,8,142.22
02200366,022,1,3,10,14.88
01604842,016,1,2,21,164.06
0130025207,013,1,2,19,34.07
02100061,021,1,2,3,350.0
021717573,021,1,3,13,281.38
0120303089,012,1,2,11,38.86
02100079,021,1,3,7,86.32
0150020274,015,1,2,20,107.0
013522217,013,1,2,12,61.53
014517246,014,1,3,3,97.94
0110009873,011,1,2,11,298.97
023515420,023,1,3,6,496.53
0140016076,014,1,2,15,802.0
022521617,022,1,2,2,21.4
0150002015,015,1,3,14,15.41
013517576,013,1,2,17,4.76
016618688,016,1,3,13,88.05
019586160,019,1,3,2,558.26
03300004,033,1,2,7,11903.39
0110025153,011,1,3,9,15.44
01203030120,012,1,3,19,197.32
0150011953,015,1,3,16,53.0
03300024,033,1,2,5,58.84
0110024778,011,1,3,20,379.0
02200308,022,1,2,23,123.65
01604654,016,1,2,2,85.0
0130014660,013,1,2,18,468.97
02300345,023,1,3,15,89.32
0150011946,015,1,3,22,1227.0
013522054,013,1,2,9,10.87
021513837,021,1,2,16,181.43
02200109,022,1,2,0,657.08
0130252577,013,1,2,20,248.35
02100347,021,1,3,5,313.1
02200109,022,1,2,23,753.67
022710306,022,1,3,0,150.46
0130252581,013,1,2,17,99.42
02300328,023,1,2,7,170.13
021516115,021,1,2,1,0.2
0110025454,011,1,3,23,146.0
0123031031,012,1,3,17,274.66
021667577,021,1,2,11,13.11
02200384,022,1,2,15,31.65
012513668,012,1,3,3,71.85
0150003040,015,1,2,15,514.66
013560936,013,1,2,14,34.25
02300303,023,1,3,22,46.67
033575470,033,1,2,14,42.6
011560447,011,1,2,8,9.91
0120303033,012,1,2,17,135.86
0130252576,013,1,2,1,20161.12
0150004034,015,1,3,13,44.46
019671738,019,1,3,18,157.65
02200290,022,1,2,14,154.04
013609652,013,1,2,12,241.23
023737073,023,1,2,19,260.45
012667932,012,1,3,10,113.42
023514628,023,1,3,14,24.24
02200234,022,1,2,18,34.45
02200288,022,1,3,23,127.72
0120303088,012,1,3,6,696.85
023523055,023,1,2,3,55.58
0140019650,014,1,2,15,74.76
0110013348,011,1,3,0,7.0
0123031051,012,1,3,23,69.16
0130007834,013,1,2,4,547.0
013526292,013,1,3,19,416.72
0120003613,012,1,2,9,8961.02
0140014529,014,1,3,16,10049.38
0120011105,012,1,2,5,27.98
02200296,022,1,2,16,171.69
0110009156,011,1,3,7,1.0
02200125,022,1,3,8,783.09
02300098,023,1,3,18,719.74
012552880,012,1,2,5,22.69
0120025935,012,1,3,6,111.81
012559323,012,1,3,0,103.27
01604648,016,1,3,22,70.52
02300112,023,1,2,0,3141.51
0120014800,012,1,2,7,108.28
0123031927,012,1,2,6,1081.33
015525231,015,1,3,14,137.8
0130252706,013,1,2,12,13.0
02200304,022,1,3,16,61.25
0130252577,013,1,3,21,96.21
0140014749,014,1,2,22,302.0
011517767,011,1,3,10,54.75
0130252683,013,1,2,1,33.0
0150005397,015,1,3,10,1874.34
0130252714,013,1,3,3,61.0
0120303085,012,1,3,21,20.0
012526424,012,1,3,3,69.83
014672976,014,1,2,12,14.46
01203030103,012,1,2,9,254.33
015518304,015,1,3,4,253.2
0110009875,011,1,2,9,59.08
0120010103,012,1,3,9,32.76
02100015,021,1,3,11,136.66
0110025678,011,1,2,13,76.49
013528901,013,1,3,11,628.53
011669252,011,1,3,12,305.52
022516674,022,1,2,0,107.0
012514228,012,1,3,23,72.61
022586138,022,1,3,7,17.66
0130252697,013,1,3,4,362.67
018527042,018,1,3,22,345.65
021516851,021,1,2,10,139.0
015694665,015,1,2,8,1156.8
02200357,022,1,2,21,13.41
0150020214,015,1,2,20,24.47
0130253071,013,1,3,11,112.0
0120303032,012,1,2,8,84.98
0150020218,015,1,3,5,12.0
0193030585,019,1,2,2,267.76
0110019376,011,1,2,0,115.0
0120303072,012,1,3,22,109.61
012586152,012,1,3,8,75.27
021513837,021,1,3,17,173.3
014612761,014,1,3,23,224.61
0120015177,012,1,2,5,306.05
012546616,012,1,2,15,34.78
023536112,023,1,2,4,348.24
012586150,012,1,3,2,18.18
0130253708,013,1,2,14,90.51
013535306,013,1,3,9,128.0
0110025310,011,1,2,5,29.0
0130018556,013,1,3,3,154.0
02100365,021,1,3,0,642.0
0120303056,012,1,2,11,15.88
02100313,021,1,2,2,524.72
011586122,011,1,3,15,525.64
013517239,013,1,3,13,54.0
0110025152,011,1,3,9,38.0
0150019832,015,1,2,10,42.99
0190303094,019,1,2,3,51.73
0140019639,014,1,2,18,224.0
014618719,014,1,3,23,253.53
0110026810,011,1,3,11,570.16
01701475,017,1,2,6,360.5
023713824,023,1,3,3,58.86
01203030108,012,1,2,18,171.75
0150017220,015,1,2,16,1090.68
012570405,012,1,3,10,190.8
0120010614,012,1,2,23,36.72
02100311,021,1,3,1,271.84
014517204,014,1,3,20,175.26
033675713,033,1,3,13,3538.12
0150004937,015,1,2,21,67.43
0150003302,015,1,3,21,685.0
014612998,014,1,2,23,264.22
022516678,022,1,3,3,28.74
0120303057,012,1,3,21,25.47
02100038,021,1,2,0,2151.43
0120010614,012,1,2,0,45.62
013579290,013,1,2,8,480.53
015557554,015,1,3,19,15.5
0110025446,011,1,2,12,67.0
0110025757,011,1,3,19,12.0
015589489,015,1,2,16,71.63
0150020590,015,1,3,7,38.61
0150020610,015,1,2,18,37.49
021522143,021,1,2,8,30.75
03107243,031,1,3,3,101.73
011548270,011,1,3,11,18.0
0123031056,012,1,2,15,46.74
022517241,022,1,2,17,15.96
015517268,015,1,3,16,23.84
02300293,023,1,3,2,13.51
0150020222,015,1,2,7,36.57
012586149,012,1,3,2,190.68
015525266,015,1,3,21,85.54
023515035,023,1,2,14,190.64
022517572,022,1,2,16,47.6
02200389,022,1,2,23,74.89
012515225,012,1,3,21,49.85
0130252692,013,1,2,22,5.4
013532723,013,1,3,12,56.59
0140019643,014,1,2,6,298.0
02100290,021,1,2,0,38.75
03113411,031,1,2,3,0.24
0150019852,015,1,2,16,67.79
02100033,021,1,3,16,830.04
02200177,022,1,3,19,971.17
0120008094,012,1,2,11,104.91
017514232,017,1,3,18,14.68
0130252588,013,1,3,2,425.0
019547737,019,1,2,14,16.6
013552504,013,1,3,14,31.0
0140019670,014,1,2,0,179.01
02100310,021,1,3,18,79.09
02200049,022,1,3,0,6741.11
0130010986,013,1,2,9,147.0
013522085,013,1,3,1,46.44
0120008049,012,1,2,17,50.48
0140019642,014,1,3,0,794.0
0140019655,014,1,3,14,223.76
02100152,021,1,3,10,30.26
0110014665,011,1,3,6,42.0
01203030110,012,1,2,7,89.69
011557940,011,1,2,13,24.98
02200252,022,1,2,8,24.91
0150019640,015,1,3,16,83.0
014559586,014,1,3,12,31.69
0140019670,014,1,3,15,245.42
02100325,021,1,3,12,11.39
01203030127,012,1,2,7,17.81
012514856,012,1,2,8,417.05
0150006232,015,1,2,9,513.2
02200100,022,1,2,18,1768.03
013526292,013,1,2,3,367.71
0140017815,014,1,3,11,548.0
0130252590,013,1,3,17,569.93
021519271,021,1,3,18,587.0
021667117,021,1,3,20,1821.87
011002807,011,1,2,22,12.0
018559059,018,1,2,7,91.22
0130025207,013,1,3,12,5.6
0110025782,011,1,3,21,106.79
012513668,012,1,3,17,59.38
02200340,022,1,3,3,49.85
012667932,012,1,3,1,149.11
015518325,015,1,3,9,231.39
0120303049,012,1,3,3,638.63
0120025926,012,1,3,19,28.77
021667105,021,1,3,11,863.82
0120021425,012,1,2,21,109.87
0120303080,012,1,3,12,220.26
0130024663,013,1,3,1,60.0
0140014529,014,1,2,0,12242.67
021519272,021,1,2,17,161.77
014560379,014,1,3,14,394.12
0110025422,011,1,2,23,297.0
022519144,022,1,3,23,210.39
033673099,033,1,3,20,229.51
0150019850,015,1,3,23,820.07
0130252580,013,1,2,9,268.0
0150020202,015,1,2,13,89.0
021559372,021,1,3,10,224.07
0150004750,015,1,3,9,67.56
015571156,015,1,3,9,8.52
02200308,022,1,3,4,117.89
0130252353,013,1,3,15,25.0
0140019588,014,1,3,13,34.0
02300337,023,1,3,20,102.47
011560443,011,1,3,7,9.31
0150019633,015,1,3,2,2176.07
02300106,023,1,3,2,54.12
011586123,011,1,3,17,21.9
01203030103,012,1,3,4,245.25
023562723,023,1,2,8,22.88
013514726,013,1,2,12,49.94
0130252671,013,1,2,21,83.0
0110019376,011,1,3,15,57.0
0150019850,015,1,3,0,822.02
0130011318,013,1,2,15,507.0
0120003614,012,1,3,19,3051.51
015518542,015,1,3,19,14.0
021562033,021,1,2,1,276.98
0130010317,013,1,3,17,1021.0
02100295,021,1,3,1,169.0
012526633,012,1,2,9,158.42
015548010,015,1,3,12,11.27
03300009,033,1,2,12,4954.43
0120003612,012,1,3,7,2166.39
012514873,012,1,2,16,156.01
013517247,013,1,2,1,7.27
0120010049,012,1,3,2,2747.87
011694438,011,1,3,4,28.83
0150019496,015,1,2,22,110.11
0110025420,011,1,2,9,268.47
012516374,012,1,2,19,131.09
02200298,022,1,2,7,81.43
0130252683,013,1,3,22,184.0
01203030130,012,1,3,10,365.58
013547508,013,1,2,12,70.0
02200109,022,1,2,6,644.41
023673498,023,1,2,14,222.85
0130016197,013,1,2,0,37.0
02200267,022,1,3,11,3313.07
0130252702,013,1,3,7,227.64
013521645,013,1,3,19,15.77
0130253242,013,1,2,13,417.12
022538212,022,1,2,10,1128.04
01614600,016,1,2,19,99.47
02300305,023,1,3,8,33.79
02300292,023,1,3,4,43.22
0110025808,011,1,3,14,15.63
013586167,013,1,2,17,105.93
0130252681,013,1,3,21,508.0
014519070,014,1,3,11,151.99
014536208,014,1,3,7,50.4
022514863,022,1,3,22,29.92
0150000015,015,1,2,12,26.25
0130252691,013,1,2,20,59.0
014520305,014,1,2,20,44.72
03103310,031,1,3,9,164.47
02100373,021,1,2,7,344.0
0110019376,011,1,3,21,97.0
012516374,012,1,3,9,106.27
0130014660,013,1,3,8,373.71
022552724,022,1,3,18,11.99
014713822,014,1,3,10,388.36
023514628,023,1,3,5,1.51
02100358,021,1,2,8,20.34
0150005472,015,1,3,1,821.92
012513666,012,1,3,2,121.01
02100366,021,1,2,3,69.37
0140019671,014,1,2,2,170.0
02200319,022,1,2,5,1244.6
0150020191,015,1,3,14,34.0
02100317,021,1,2,18,32.48
0150011902,015,1,3,21,58.3
03123140,031,1,3,15,4810.02
014535819,014,1,3,5,20.25
0120010291,012,1,2,2,56.29
015535407,015,1,2,6,0.21
022561216,022,1,3,23,169.05
013609652,013,1,2,21,155.2
0140016077,014,1,3,22,56.0
0120006870,012,1,3,4,751.76
013516822,013,1,3,7,18.11
0110024667,011,1,2,1,405.0
02100296,021,1,3,12,31.26
012586146,012,1,3,10,19.71
02200277,022,1,3,9,461.53
0130011852,013,1,2,9,274.0
02300329,023,1,2,7,34.33
021516938,021,1,2,17,479.18
0150020606,015,1,2,13,15.76
0130252588,013,1,3,5,424.0
023516672,023,1,3,0,175.47
0140019620,014,1,3,11,1310.14
033559028,033,1,3,19,70.17
0150005817,015,1,3,11,3.53
0150002663,015,1,3,17,565.0
0130025080,013,1,3,20,1842.73
03112382,031,1,2,20,124.03
014562989,014,1,2,21,2544.75
03300016,033,1,2,0,3514.663
012559802,012,1,2,10,135.94
0110019376,011,1,2,20,107.0
016616447,016,1,3,16,15.28
013516934,013,1,3,10,143.71
0140016077,014,1,2,21,56.0
02100012,021,1,3,15,1251.85
011570665,011,1,3,6,1498.37
0140019637,014,1,3,17,271.5
011514324,011,1,3,2,51.24
021562033,021,1,3,19,542.73
0150020592,015,1,3,12,507.38
022667047,022,1,3,4,1134.92
0150010747,015,1,3,3,191.0
02200301,022,1,3,1,328.05
023528440,023,1,2,7,82.21
021526821,021,1,2,15,21.49
0150006424,015,1,3,14,365.89
0150004184,015,1,3,20,326.32
021516851,021,1,2,7,132.0
022517273,022,1,2,1,50.89
01704277,017,1,2,12,26.57
02100334,021,1,3,11,92.89
02200005,022,1,2,5,446.07
0130252575,013,1,2,4,116.0
02200049,022,1,3,20,6393.32
03113412,031,1,3,17,498.84
012514864,012,1,2,3,56.23
02200357,022,1,3,8,133.2
0130252585,013,1,2,16,722.71
014561089,014,1,2,10,81.42
023513964,023,1,3,13,102.74
02300323,023,1,3,18,13.47
014713304,014,1,3,5,434.48
0110014658,011,1,2,21,61.0
0150014042,015,1,3,3,763.56
0130252714,013,1,3,23,110.0
012586152,012,1,3,11,71.88
01703357,017,1,2,23,14.95
02300316,023,1,3,17,495.2
02300322,023,1,3,21,3058.07
0110026807,011,1,3,6,236.12
0110009874,011,1,2,17,526.0
015589490,015,1,3,7,6.88
02200358,022,1,2,14,27.07
0130252690,013,1,2,14,74.6
01604648,016,1,3,2,77.24
0130025176,013,1,3,14,193.0
0110025152,011,1,3,12,38.0
012516810,012,1,2,11,55.48
0190303094,019,1,2,6,34.09
0110003632,011,1,3,11,43.73
0150019631,015,1,3,8,210.14
02200332,022,1,3,5,127.89
02100267,021,1,3,13,266.0
012514861,012,1,2,19,79.17
0120025761,012,1,3,1,54.34
03112827,031,1,3,1,285.19
0110012209,011,1,2,18,242.37
0110003601,011,1,3,8,934.0
03300030,033,1,3,2,64.46
02200297,022,1,3,9,138.1
015525266,015,1,3,1,70.7
0150006424,015,1,3,20,376.77
02200349,022,1,3,18,56.72
021524255,021,1,2,14,19.49
015707693,015,1,3,4,129.02
0120025935,012,1,3,23,251.01
016559803,016,1,2,12,5.74
021522143,021,1,2,11,67.68
031757736,031,1,2,3,47.29
03119653,031,1,3,2,1.09
021570691,021,1,3,17,5.47
02100297,021,1,2,20,213.23
0150016951,015,1,2,16,130.63
012515154,012,1,3,16,225.24
014618678,014,1,3,23,1.24
011560445,011,1,2,18,2.28
011673753,011,1,2,8,110.8
012516378,012,1,2,18,15.45
022522778,022,1,2,11,54.18
0150019494,015,1,3,17,251.04
0130252687,013,1,2,10,173.76
01614598,016,1,2,8,109.59
014517181,014,1,3,12,21.01
013535305,013,1,3,15,44.07
0130252348,013,1,2,13,521.0
0130025101,013,1,3,1,201.84
0130252350,013,1,3,12,282.0
014522159,014,1,3,12,1632.51
021519271,021,1,2,17,492.0
0110025319,011,1,2,8,101.91
02200100,022,1,3,19,1800.15
0140019662,014,1,3,10,55.0
014521683,014,1,2,8,217.6
03103185,031,1,2,23,408.86
02100078,021,1,2,20,26.0
014560508,014,1,3,17,375.59
02100089,021,1,3,21,112.34
0150020605,015,1,2,9,30.47
012521604,012,1,3,9,211.13
012521373,012,1,3,15,3.89
015516807,015,1,3,7,25.75
0150020203,015,1,3,20,121.0
031517244,031,1,3,3,90.27
02200277,022,1,2,19,433.5
015521615,015,1,3,11,60.25
02100020,021,1,2,13,1086.76
02200264,022,1,3,14,31.87
019557623,019,1,2,23,194.9
02100302,021,1,2,23,37.7
012513667,012,1,2,13,27.7
012516810,012,1,3,18,76.1
012513761,012,1,3,10,36.2
018527068,018,1,2,1,125.91
014517534,014,1,2,15,80.0
02100323,021,1,3,7,288.83
02100315,021,1,2,23,93.81
0150019646,015,1,3,6,96.0
0120303022,012,1,2,21,122.23
02100079,021,1,3,21,86.27
01604842,016,1,3,5,125.99
0130252352,013,1,2,22,3363.28
021513837,021,1,3,0,172.1
0150019821,015,1,3,4,1.0
0150003040,015,1,3,22,544.92
02100088,021,1,2,11,496.01
014517204,014,1,3,3,116.68
02100333,021,1,2,10,293.91
014525645,014,1,3,7,100.26
0140019661,014,1,3,22,19.6
01203030136,012,1,3,20,10.9
013517248,013,1,2,17,81.0
016570445,016,1,2,11,15.51
021519578,021,1,2,17,55.38
0120006870,012,1,2,9,721.88
0120303030,012,1,3,20,42.24
02200267,022,1,3,20,3570.74
033531255,033,1,2,18,186.9
01700885,017,1,2,12,6.69
0140019620,014,1,2,4,1215.2
0110026810,011,1,3,8,230.84
0110011478,011,1,2,14,29.0
022517273,022,1,3,8,116.12
023513964,023,1,2,6,64.08
013516823,013,1,3,0,97.96
014517181,014,1,2,5,25.14
023586127,023,1,2,9,117.85
031713827,031,1,3,16,286.01
02100122,021,1,3,12,1022.93
0123030981,012,1,2,6,37.01
0130011975,013,1,2,4,35.0
0130014663,013,1,3,19,210.0
019564357,019,1,3,22,435.73
02100369,021,1,2,8,46.99
021524255,021,1,3,21,0.39
01613745,016,1,2,22,24.29
014755176,014,1,2,1,35.05
012586149,012,1,3,22,72.24
0130010044,013,1,3,9,332.0
02300094,023,1,3,6,21.93
013666092,013,1,2,15,22.06
02300336,023,1,2,9,24.13
014517246,014,1,3,20,85.99
0120013221,012,1,2,1,48.52
0110008076,011,1,2,13,13.0
013516934,013,1,2,6,110.17
014517204,014,1,3,23,216.8
0110025761,011,1,3,15,14.0
0120009827,012,1,2,5,2.06
0110009874,011,1,3,21,325.0
022517572,022,1,2,13,51.3
013526292,013,1,2,15,398.89
014571124,014,1,3,13,18.14
0120003618,012,1,2,12,127.92
014612997,014,1,3,16,40.25
015560509,015,1,3,8,34.64
012515225,012,1,3,1,49.95
01611836,016,1,2,17,49.73
01604842,016,1,3,2,93.33
022738534,022,1,3,19,1533.39
0140016077,014,1,3,2,57.0
03113411,031,1,2,23,0.24
0140019671,014,1,3,21,291.0
02200257,022,1,2,19,100.35
0150019635,015,1,2,12,606.94
015518325,015,1,3,21,182.77
013516936,013,1,3,3,36.0
02100318,021,1,2,6,16.0
02300311,023,1,3,15,35.0
0110025319,011,1,3,12,112.64
012705577,012,1,2,17,1802.62
0110007838,011,1,3,20,228.0
0120025925,012,1,3,2,379.63
033531255,033,1,3,8,194.44
02200264,022,1,3,17,22.61
02300324,023,1,2,8,199.86
02300168,023,1,3,20,1.34
022667054,022,1,2,10,724.15
0123031003,012,1,3,0,23.93
0150011954,015,1,3,11,177.0
0130011196,013,1,2,22,49.0
0110024981,011,1,3,2,415.603
0150020203,015,1,2,16,120.0
0120303085,012,1,3,1,20.0
0150000007,015,1,3,14,105.0
014521712,014,1,2,8,31.45
0150008052,015,1,2,21,27.87
012514861,012,1,3,20,87.64
0130252576,013,1,2,15,20306.56
0130252595,013,1,3,5,93.97
0140019637,014,1,2,10,261.49
0140019614,014,1,2,11,242.0
013560936,013,1,3,18,67.85
014717466,014,1,3,13,73.58
0110025436,011,1,3,10,189.37
0140019621,014,1,3,16,1513.0
0120010103,012,1,2,22,18.97
019564357,019,1,3,2,416.3
01612483,016,1,3,2,155.0
02100347,021,1,2,1,420.91
014552373,014,1,2,10,224.41
0123031384,012,1,2,19,6.37
01614370,016,1,3,6,1.33
02200319,022,1,2,19,1296.47
0120011330,012,1,3,10,981.47
02200313,022,1,2,11,67.69
013561620,013,1,2,20,164.68
023518522,023,1,3,6,239.65
0120011329,012,1,2,7,1.79
019557623,019,1,2,20,194.46
0110009873,011,1,3,15,254.99
02100371,021,1,2,13,261.0
014618678,014,1,2,19,10.96
034740460,034,1,3,16,6048.06
023519071,023,1,3,22,5.48
03115312,031,1,3,20,83.74
0123031050,012,1,2,13,149.87
0120025896,012,1,2,4,119.3
03300004,033,1,3,11,13953.64
0130016425,013,1,3,3,498.0
011002807,011,1,2,11,101.0
0120014864,012,1,3,0,130.52
02200125,022,1,3,22,732.65
0130025207,013,1,3,23,36.91
0150019634,015,1,2,18,162.56
02100371,021,1,3,3,69.0
0110026807,011,1,2,2,110.37
0130009871,013,1,2,21,2073.81
014564188,014,1,2,2,9405.2
012526288,012,1,3,5,59.08
0110025164,011,1,3,9,42.28
0110025875,011,1,2,16,8.07
02200008,022,1,2,8,100.19
0120303060,012,1,2,21,293.22
0120003612,012,1,3,19,2078.65
02200049,022,1,2,16,6843.15
02100329,021,1,2,7,48.02
02100152,021,1,2,9,24.93
011575461,011,1,2,11,13.23
022521622,022,1,2,10,127.08
015557555,015,1,3,10,33.61
013527739,013,1,3,14,91.0
02200345,022,1,2,9,14.04
014564187,014,1,2,8,84.12
02300220,023,1,3,17,22.75
0110025768,011,1,3,10,95.0
022667047,022,1,2,23,961.67
0120010965,012,1,3,3,943.99
02300303,023,1,2,18,0.23
0130252714,013,1,2,19,174.0
02100335,021,1,3,9,156.0
0110011331,011,1,3,19,1036.32
02200333,022,1,2,11,192.69
02100069,021,1,3,2,344.19
0150019642,015,1,2,17,138.0
02200005,022,1,3,9,653.77
023562723,023,1,2,22,0.88
013586168,013,1,3,13,71.62
02300309,023,1,3,16,368.95
02100358,021,1,3,1,32.24
012667952,012,1,2,12,10.29
01203030137,012,1,2,15,8.53
022667061,022,1,2,16,29.19
0130007834,013,1,3,11,713.0
013533431,013,1,2,17,42.0
0140019664,014,1,2,10,36.0
02100373,021,1,3,0,296.0
014514227,014,1,2,9,237.0
022560692,022,1,2,9,449.06
02100350,021,1,3,10,49.05
0120011395,012,1,3,19,1016.26
01603615,016,1,2,23,45.12
0130018595,013,1,3,7,589.0
0140019624,014,1,3,10,200.01
014519070,014,1,2,16,165.71
03300014,033,1,3,1,158.85
0150005397,015,1,2,9,1759.07
0110026812,011,1,2,20,724.04
02300092,023,1,3,12,1024.5
021713828,021,1,3,5,450.0
0110025117,011,1,2,9,99.56
02300288,023,1,3,17,1010.86
03104158,031,1,2,13,36.43
012667957,012,1,2,17,484.94
0150019633,015,1,2,18,2186.88
012530300,012,1,3,11,41.28
022561216,022,1,2,22,211.68
013743377,013,1,3,8,98.75
0140019625,014,1,2,15,25.3
021667116,021,1,3,8,1346.42
0110025781,011,1,2,9,108.66
023713824,023,1,2,16,49.68
02100031,021,1,2,14,166.37
02300292,023,1,2,9,40.72
022517574,022,1,2,7,31.15
0150019637,015,1,3,11,110.0
0140019674,014,1,3,23,214.49
02200322,022,1,3,8,1947.86
02100294,021,1,2,11,1911.59
021570691,021,1,2,10,4.47
0150020602,015,1,2,12,211.68
015517268,015,1,2,15,11.64
0130252683,013,1,2,21,182.0
0140019631,014,1,3,5,102.0
014535819,014,1,3,17,19.49
0110023719,011,1,2,17,9.9
0110003630,011,1,2,1,2289.0
0150000012,015,1,3,7,142.0
02200316,022,1,2,12,18.85
022516678,022,1,2,16,91.16
0150005162,015,1,3,17,12.75
016535568,016,1,3,12,25.78
02200384,022,1,3,19,21.28
023666124,023,1,2,15,63.45
0120003616,012,1,2,0,739.09
0150000006,015,1,2,12,128.05
